LAB_ID,LATITUDE,LONGITUDE,TYPE,NAME,ATTRIBUTE,GEOL_AGE,STRUCT_SRC,Strat Unit or Age at Total Depth,Series/System,Formation,Member,TOC %,S1 (mg HC/g rock),S2 (mg HC/g rock),S3 (mg CO2/g rock),Tmax (degC),HI ((S2/TOC)*100),OI ((S3/TOC)*100),S2/S3,(S1/TOC)*100,PI (S1/(S1+S2)),S1+S2,Calculated %Ro,Number of %Ro Readings,Total Sample %Ro,Number of Indigenous %Ro Readings,Indigenous %Ro (mean),%Ro Standard Deviation,%Ro Mean Corrected for Suppression,TAI Color,Thermal Alteration Index (TAI),Amorphous Debris %,Finely Disseminated Organic Matter %,Herbaceous Plant Debris %,Woody Plant Debris %,Coaly Fragments %,Algal Debris %,Palynomorphs %,Preservation in Source Material,Recovery from Source Material,Indigenous Vitrinite %,Caved Vitrinite %,Recycled/Oxidized Vitrinite %,Inertinite %,Solid Bitumen %,Amorphous Kerogen %,Kerogen Composition Comments,CAI Min,CAI Max ,CAI Field Number,USGS ID Number,Strat Unit Sampled for Mineralogy,Quartz %,Feldspar %,Carbonate %,Illite/Smectite %,Illite %,Kaolinite %,Chlorite %,Pyrite %,Other Minerals %,Total Clay %,LOI %,,,,,
,39.2225,-77.9695,,,,,,,Lower Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-12-90D,,,,,,,,,,,,,,,,,,
,39.204667,-77.978833,,,,,,,Lower Ordovician,Rockdale Run Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,8-12-90C,,,,,,,,,,,,,,,,,,
,39.101333,-78.039166,,,,,,,Upper Cambrian,Conococheague Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-12-90I,,,,,,,,,,,,,,,,,,
,39.0895,-78.0575,,,,,,,Lower Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-12-90H,,,,,,,,,,,,,,,,,,
,39.097,-78.107833,,,,,,,Middle Ordovician,Edinburg Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,8-12-90J,,,,,,,,,,,,,,,,,,
,39.050833,-78.142,,,,,,,Lower Ordovician,Rockdale Run Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6,8-3-74B,,,,,,,,,,,,,,,,,,
,39.1445,-78.0145,,,,,,,Lower Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-12-90G,,,,,,,,,,,,,,,,,,
,39.2345,-78.003666,,,,,,,Middle Ordovician,Pinesburg Station Dolomite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-12-90E,,,,,,,,,,,,,,,,,,
,39.2345,-78.003666,,,,,,,Middle Ordovician,New Market Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-12-90F,,,,,,,,,,,,,,,,,,
,39.2425,-78.04,,,,,,,Middle Ordovician,Edinburg Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,8-3-74C,,,,,,,,,,,,,,,,,,
,37.528687,-80.205093,,,,,,,Middle Devonian,Millboro Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA4501,Millboro Shale,51,3,0,0,41,0,0,0,5,41,1.92,,,,,
,37.528687,-80.205093,,,,,,,Middle Devonian,Millboro Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA4502,Millboro Shale,59,2,0,0,31,1,0,0,3,32,2.98,,,,,
,37.528687,-80.205093,,,,,,,Middle Devonian,Millboro Shale,,2.08,0.15,0.04,0.44,419,2,21,,,0.79,0.19,,,,100,1.9,0.41,,,3.6-3.8,,,,,,,,,,,,,,,,,,,,VA4503,Millboro Shale,53,2,0,0,38,0,0,0,3,38,2.64,,,,,
,37.528687,-80.205093,,,,,,,Middle Devonian,Millboro Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA4504,Millboro Shale,51,1,0,0,37,0,0,0,7,37,1.55,,,,,
,37.063096,-82.472288,,,,,,Java Shale,Upper Devonian,Java Formation,,0.29,0.06,0.06,0.21,357,21,72,0.29,21,0.5,,-1,33,1.82,19,1.86,0.12,,"DBDG?, DGBL?","3.7?, 4?",98,tr,2,,,,,good,good,1,tr,1,1,tr,97,,,,,VA1701,Java Formation,37,2,2,0,33,2,19,2,0,54,0.192,,,,,
,37.063096,-82.472288,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,2.79,0.26,0.36,0.1,468,13,4,3.6,9,0.42,,1.26,21,1.68,12,1.85,0.1,,DBDG?,3.7?,98,1,1,,,,,good,good,1,tr,tr,tr,1,98,,,,,VA1601,(lower) Huron Member of Ohio Shale,47,4,2,0,29,1,10,7,2,39,2.57,,,,,
,37.011066,-82.434747,,,,,,Cleveland Shale,Lower Mississippian,Sunbury Shale,,1.7,0.17,0.24,0.38,491,14,22,0.63,10,0.42,,,40,1.6,34,1.57,0.06,,DBDG,3.7,70,,,,,,,,good,1,tr,4,10,15,70,rare palynomorphs,,,,VA4201,Sunbury Shale,42,2,0,0,33,5,10,6,3,47,1.8,,,,,
,37.05822,-82.397407,,,,,,,Devonian,,,0.92,0.55,0.21,0.21,346,23,23,1,,0.72,,,,,29,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.05822,-82.397407,,,,,,,Devonian,,,1.38,0.65,0.24,0.31,-1,17,22,0.77,,0.73,,,,,22,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.05822,-82.397407,,,,,,,Lower Mississippian,Sunbury Shale,,0.13,0.21,0.19,0.19,301,146,146,1,,0.52,,,,,32,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.125609,-82.430513,,,,,,Java Shale,Upper Devonian,Java Formation,,0.77,0.08,0.18,0.11,427,23,14,1.64,10,0.3,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA2901,Java Formation,38,3,1,0,36,2,17,2,1,55,0.445,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,2.85,3.61,0.67,0.36,329,24,13,2,127,0.84,,-1,40,1.83,36,1.8,0.06,,DBDG?,3.7?,95,3,2,,,,,good,good,2,tr,tr,1,3,94,,,,,VA0801,(lower) Huron Member of Ohio Shale,44,4,1,0,32,2,9,5,5,43,3.62,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0802,(lower) Huron Member of Ohio Shale,50,4,0,0,30,0,5,3,7,36,4.89,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0803,(lower) Huron Member of Ohio Shale,54,3,0,0,25,0,6,4,8,31,5.48,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0804,(lower) Huron Member of Ohio Shale,51,2,0,0,29,0,7,3,8,36,3.33,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0805,(lower) Huron Member of Ohio Shale,50,2,0,0,30,1,5,4,7,37,3.57,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0806,(lower) Huron Member of Ohio Shale,51,4,0,0,32,1,5,4,4,38,2.25,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0807,(lower) Huron Member of Ohio Shale,38,2,0,0,35,2,12,7,4,50,0.753,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0808,(lower) Huron Member of Ohio Shale,41,3,1,0,35,2,11,6,3,48,1.66,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0809,(lower) Huron Member of Ohio Shale,40,2,4,0,34,1,9,6,3,45,2.79,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0810,(lower) Huron Member of Ohio Shale,40,3,2,0,35,2,10,6,2,47,3,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0811,(lower) Huron Member of Ohio Shale,39,3,3,0,36,2,9,6,2,47,3.13,,,,,
,37.187048,-82.409211,,,,,,Onondaga Limestone,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0812,(lower) Huron Member of Ohio Shale,40,3,1,0,34,2,12,6,2,48,3.48,,,,,
,37.163316,-82.42915,,,,,,Ohio Shale,Upper Devonian,Ohio Shale,Huron Member,3.27,0.57,0.83,0.11,469,25,3,7.55,17,0.41,,1.28,35,1.64,28,1.62,0.11,,DBDG?,3.7?,98,tr,2,,,,,good,good,2,tr,tr,tr,tr,98,,,,,VA2301,(lower) Huron Member of Ohio Shale,42,3,2,0,32,1,9,8,2,43,3.02,,,,,
,37.125609,-82.430513,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,2.92,0.39,0.35,0.29,413,12,10,1.21,13,0.53,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA2801,(lower) Huron Member of Ohio Shale,45,3,1,0,31,1,9,8,2,41,2.85,,,,,
,37.278414,-82.258921,,,,,,,Upper Devonian,Ohio Shale,Huron Member,1.71,0.35,0.16,0.32,430,9,19,0.5,,0.69,,,,,27,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.278414,-82.258921,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.82,0.5,0.24,0.26,402,13,14,0.92,,0.68,,,,,25,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.164225,-82.271354,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,2.1,0.08,0.09,0.09,472,4,4,1,4,0.46,,,40,1.78,36,1.77,0.08,,DBDG?,3.7?,94,,,,,,,,good,1,,tr,tr,5,94,,,,,VA4401,(lower) Huron Member of Ohio Shale,43,2,2,0,32,1,11,7,1,44,2,,,,,
,37.151348,-82.302626,,,,,,Olentangy Shale,Upper Devonian,Java Formation,,0.38,0.58,0.23,0.28,428,60,73,0.82,151,0.72,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA2601,Java Formation,37,3,1,0,33,2,19,3,0,55,0.152,,,,,
,37.151348,-82.302626,,,,,,Olentangy Shale,Upper Devonian,Ohio Shale,Huron Member,2.89,0.67,0.34,0.22,429,12,8,1.55,23,0.66,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA2501,(lower) Huron Member of Ohio Shale,40,2,2,0,34,1,11,7,2,46,2.75,,,,,
,37.152027,-82.348119,,,,,,Ohio Shale,Upper Devonian,Ohio Shale,Huron Member,2.53,0.43,0.39,0.22,395,15,9,1.77,17,0.53,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA2701,(lower) Huron Member of Ohio Shale,42,3,2,0,32,1,10,7,3,43,2.44,,,,,
,37.149094,-82.335381,,,,,,Wildcat Valley Sandstone,Lower Mississippian,Sunbury Shale,,1.94,0.13,0.16,0.02,448,8,1,8,7,0.45,,,40,1.69,34,1.64,0.1,,DBDG,3.7,67,,,,,,,,good,1,tr,2,15,15,67,rare palynomorphs,,,,VA4301,Sunbury Shale,42,2,0,0,32,3,12,8,0,47,1.9,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,0.34,0.18,0.09,0.2,416,26,59,0.45,,0.67,,,,,26,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,0.36,0.07,0.03,0.16,352,8,44,0.19,,0.7,,,,,34,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,0.32,0.04,0.04,0.21,458,13,66,0.19,,0.5,,,,,47,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,0.27,0.19,0.07,0.3,351,26,111,0.23,,0.73,,,,,33,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,0.32,0.16,0.04,0.19,-1,13,59,0.21,,0.8,,,,,26,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,1.46,0.49,0.19,0.25,359,13,17,0.76,,0.72,,,,,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Devonian,,,2.59,0.54,0.38,0.32,394,15,12,1.19,,0.59,,,,,29,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.140971,-82.331058,,,,,,,Lower Mississippian,Sunbury Shale,,2.87,0.61,0.2,0.41,490,7,14,0.49,,0.75,,,,,20,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,3.03,1.9,0.69,0.34,335,23,11,2,63,0.73,,-1,40,2.27,35,2.26,0.12,,"DBDG?, DGBL?","3.7?, 4?",95,2,3,,,,,good,good,2,tr,1,1,5,91,,,,,VA0701,(lower) Huron Member of Ohio Shale,43,2,2,0,31,2,11,7,2,44,3.34,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0702,(lower) Huron Member of Ohio Shale,48,4,0,0,33,1,4,6,3,38,4.81,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0703,(lower) Huron Member of Ohio Shale,49,2,0,0,31,0,7,4,6,38,4.25,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0704,(lower) Huron Member of Ohio Shale,48,3,2,0,25,1,9,8,4,36,4.82,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0705,(lower) Huron Member of Ohio Shale,44,2,1,0,28,1,11,8,3,41,3.19,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0706,(lower) Huron Member of Ohio Shale,49,2,2,0,23,2,12,7,2,37,4.32,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0707,(lower) Huron Member of Ohio Shale,49,3,2,0,27,2,9,6,3,37,4.03,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0708,(lower) Huron Member of Ohio Shale,47,3,2,0,28,1,9,6,3,39,3.34,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0709,(lower) Huron Member of Ohio Shale,37,3,1,0,36,2,16,3,0,54,0.724,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0710,(lower) Huron Member of Ohio Shale,37,2,4,0,34,2,15,4,2,51,1.34,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0711,(lower) Huron Member of Ohio Shale,37,3,0,0,37,2,14,5,2,53,1.61,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0712,(lower) Huron Member of Ohio Shale,37,3,1,0,36,2,14,5,2,51,3.24,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0713,(lower) Huron Member of Ohio Shale,40,3,1,0,32,2,12,7,3,46,3.37,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0714,(lower) Huron Member of Ohio Shale,42,3,3,0,32,2,11,6,2,44,3.72,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0715,(lower) Huron Member of Ohio Shale,40,2,2,0,33,2,10,6,4,45,3.25,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0716,(lower) Huron Member of Ohio Shale,40,4,0,0,32,2,13,6,4,46,3.81,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0717,(lower) Huron Member of Ohio Shale,41,3,2,0,34,2,12,6,1,47,3.17,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0718,(lower) Huron Member of Ohio Shale,41,2,4,0,31,1,10,8,2,42,2.29,,,,,
,37.106563,-82.32861,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0719,(lower) Huron Member of Ohio Shale,43,2,3,0,32,1,9,8,2,42,5.8,,,,,
,37.015484,-82.284753,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,2.21,0.23,0.27,0.21,450,12,10,1.29,10,0.46,,0.94,25,1.81,15,1.73,0.08,,DBDG?,3.7?,97,1,2,,,,,good,good,1,tr,1,tr,tr,98,,,,,VA1801,(lower) Huron Member of Ohio Shale,41,3,2,0,31,2,13,6,0,46,2.2,,,,,
,37.039287,-82.368605,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,1.8,0.56,0.41,0.25,379,23,14,2,31,0.58,,-1,40,1.68,36,1.66,0.1,,DBDG,3.7,95,2,3,,,,tr,good,good,2,,1,1,1,95,spores,,,,VA2001,(lower) Huron Member of Ohio Shale,40,2,3,0,31,1,13,7,1,46,1.35,,,,,
,37.054602,-82.339458,,,,,,Olentangy Shale,Upper Devonian,Ohio Shale,Huron Member,2.13,0.29,0.18,0.18,437,8,8,1,13,0.61,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3001,(lower) Huron Member of Ohio Shale,35,3,3,0,34,2,16,6,2,51,0.72,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,2.68,0.09,0.21,0.41,429,8,15,0.51,4,0.31,,,40,2.07,34,2.07,0.1,,"DBDG, DGBL","3.7, 4",91,,,,,,,,good,1,tr,1,tr,6,91,"rare palynomorphs, drilling contamination",,,,VA3101,(lower) Huron Member of Ohio Shale,41,3,2,0,32,1,12,7,1,46,2.42,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3102,(lower) Huron Member of Ohio Shale,48,3,3,0,25,1,8,11,2,34,3.62,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3103,(lower) Huron Member of Ohio Shale,47,3,4,0,24,1,8,10,2,34,3.69,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3104,(lower) Huron Member of Ohio Shale,50,3,2,0,25,2,9,9,2,35,4.38,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3105,(lower) Huron Member of Ohio Shale,46,4,1,0,28,2,11,7,2,41,2.83,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3106,(lower) Huron Member of Ohio Shale,44,2,1,0,30,2,13,5,2,45,2,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3107,(lower) Huron Member of Ohio Shale,39,3,4,0,32,2,14,4,2,48,1.13,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3108,(lower) Huron Member of Ohio Shale,39,3,5,0,33,2,13,3,2,48,0.948,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3109,(lower) Huron Member of Ohio Shale,39,4,3,0,33,2,12,7,2,46,2.61,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3110,(lower) Huron Member of Ohio Shale,40,3,2,0,33,2,13,5,2,48,2.64,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3111,(lower) Huron Member of Ohio Shale,39,3,2,0,34,2,12,6,2,48,2.03,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3112,(lower) Huron Member of Ohio Shale,45,2,2,0,30,2,10,8,2,41,2.73,,,,,
,37.03294,-82.287979,,,,,,Java Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA3113,(lower) Huron Member of Ohio Shale,45,3,3,0,28,1,9,8,3,39,4.11,,,,,
,39.133333,-78.395833,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-14-90D,,,,,,,,,,,,,,,,,,
,39.133333,-78.395833,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-14-90C,,,,,,,,,,,,,,,,,,
,39.268667,-78.309666,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-16-90D,,,,,,,,,,,,,,,,,,
,39.276667,-78.267833,,,,,,,Lower Devonian,Licking Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,RS89-14,,,,,,,,,,,,,,,,,,
,39.285,-78.264166,,,,,,,Lower Devonian,Licking Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Gainesboro,,,,,,,,,,,,,,,,,,
,39.246667,-78.298333,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7-29-73EB,,,,,,,,,,,,,,,,,,
,39.1855,-78.33866,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-14-90A,,,,,,,,,,,,,,,,,,
,39.156167,-78.369166,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-14-90B,,,,,,,,,,,,,,,,,,
,39.271167,-78.1145,,,,,,,Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-15-90C,,,,,,,,,,,,,,,,,,
,39.271167,-78.1145,,,,,,,Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5,8-15-90D,,,,,,,,,,,,,,,,,,
,39.255,-78.087833,,,,,,,Ordovician,New Market Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-15-90E,,,,,,,,,,,,,,,,,,
,39.094667,-78.32866,,,,,,,Silurian,Tonoloway or Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-13-90J,,,,,,,,,,,,,,,,,,
,39.0645,-78.262,,,,,,,Ordovician,Stonehenge Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,RO-292,,,,,,,,,,,,,,,,,,
,39.08,-78.26633,,,,,,,Ordovician,Rockdale Run Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,8-13-90I,,,,,,,,,,,,,,,,,,
,39.033833,-78.28116,,,,,,,Ordovician,Rockdale Run Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,8-13-90G,,,,,,,,,,,,,,,,,,
,39.038,-78.304667,,,,,,,Ordovician,New Market Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,8-13-90H,,,,,,,,,,,,,,,,,,
